X,Y,OBJECTID,site_type,site_name,address,borough,zip_code,latitude,longitude
-73.999188,40.749416,728,HRA Emergency Food Program,HOLY APOSTLES SOUP KITCHEN,"296 9th Ave, New York, NY 10001",New York,10001,40.749416,-73.999191
-73.99267,40.749391,729,HRA Emergency Food Program,ST. JOHN'S BREAD OF LIFE,"213 W 30 St, New York,  NY, 1001",New York,10001,40.74939,-73.992668
-73.998784,40.753552,730,HRA Emergency Food Program,GMHC Nutrition & Wellness Programs,"307 W 38th St, New York, NY, 10018",New York,10001,40.753551,-73.998787
-73.990755,40.713338,731,HRA Emergency Food Program,CABRINI IMMIGRANT SERVICES OF NEW YORK CITY INC,139 Henry St,New York,10002,40.713337,-73.990753
-73.99334,40.722108,732,HRA Emergency Food Program,THE BOWERY MISSION,227 Bowery,New York,10002,40.722107,-73.99334
-73.982977,40.715659,733,HRA Emergency Food Program,UJC OF THE EAST SIDE,15 Willett St,New York,10002,40.71566,-73.982979
-73.989661,40.718984,734,HRA Emergency Food Program,BRC Substance Abuse Service Center,"85 Delancey StreetNew York, NY 10002",New York,10002,40.718983,-73.989662
-73.990353,40.724087,735,HRA Emergency Food Program,St. Joseph House/Catholic Worker,"36 E. 1st Street, New York, NY 10003",New York,10003,40.724087,-73.990356
-73.991083,40.735864,736,HRA Emergency Food Program,Grand Central Food Program - Union Square,Union Square,New York,10003,40.735863,-73.991081
-73.993148,40.733241,737,HRA Emergency Food Program,"AIDS Service Center of Lower Manhattan, Inc.","41 E. 11th Street, 5th Floor  New York, NY 10003",New York,10003,40.733242,-73.993149
-74.009,40.710967,738,HRA Emergency Food Program,Trinity Church Brown Bag,"209 Broadway, New York, NY 10007 Trinity Church Wall Street - Distribution site: 75 Broadway, New York, NY 10006 ",New York,10007,40.710968,-74.009003
-73.981712,40.726452,739,HRA Emergency Food Program,Street LIFE Ministries - Tompkins Square Park,Ave A & 7th Street (Tompkins Square Park),New York,10009,40.726452,-73.981712
-73.980741,40.728013,740,HRA Emergency Food Program,THE FATHER'S HEART MINISTRIES,543-545 E 11 St,New York,10009,40.728012,-73.980743
-73.977171,40.647081,741,HRA Emergency Food Program,NAZARETH HOUSING INC,"206 E 4 St, New York, NY 10009",New York,10009,40.647079,-73.977173
-73.979984,40.726125,742,HRA Emergency Food Program,"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.","602 E 9th St, New York, NY, 10009",New York,10009,40.726124,-73.97998
-73.986359,40.723246,743,HRA Emergency Food Program,"UNIVERSITY COMMUNITY SOCIAL SERVICES, INC",137 E 2 St,New York,10009,40.723248,-73.986359
-73.978153,40.720797,744,HRA Emergency Food Program,Pride Site/Educational Alliance,"25 Avenue DNew York, NY 10009",New York,10009,40.720798,-73.978149
-73.975373,40.724606,745,HRA Emergency Food Program,BRC Glass Factory,"139-141 Avenue DNew York, NY 10009",New York,10009,40.724606,-73.975372
-73.981557,40.722881,746,HRA Emergency Food Program,George Daly House,"269 East 4th Street  New York, NY 10009",New York,10009,40.722881,-73.98156
-73.983534,40.726054,747,HRA Emergency Food Program,Street Life Ministries (Mobile Soup kitchen),"Avenue A and 7th Street Flushing, NY 11355",New York,10009,40.726055,-73.983536
-73.989902,40.744178,748,HRA Emergency Food Program,"NEW ALTERNATIVE FOR CHILDREN, INC","37 W 26 St, 6th Floor, New York, NY 10010",New York,10010,40.744179,-73.989899
-73.984324,40.739341,749,HRA Emergency Food Program,Kenmore Associates,"145 East 23rd StreetNew York, NY 10010",New York,10010,40.739342,-73.984322
-73.97688,40.737877,750,HRA Emergency Food Program,Hunter College,"West Building, Room B103, 912 Lexington Avenue, New York, NY 10065",New York,10010,40.737877,-73.976883
-73.997922,40.737805,751,HRA Emergency Food Program,THE SALVATION ARMY NEW YORK TEMPLE CORPS ,"132 W 14th St, New York, NY, 10011",New York,10011,40.737804,-73.997925
-73.995775,40.734328,752,HRA Emergency Food Program,"ASCENSION OUTREACH, INC","12 W 11 St, New York NY 1011",New York,10011,40.734329,-73.995773
-74.000476,40.738,753,HRA Emergency Food Program,CHURCH OF THE VILLAGE UNITED METHODIST CHURCH,"201 W 13 St, New York NY 1011",New York,10011,40.737999,-74.000473
-74.001213,40.743989,754,HRA Emergency Food Program,ST. PETER'S FOOD PANTRY,346 W 20 St,New York,10011,40.743988,-74.001213
-73.995551,40.73772,755,HRA Emergency Food Program,XAVIER MISSION INC,"55 W 15 St, New York, NY, 10011",New York,10011,40.73772,-73.995552
-73.994176,40.737962,756,HRA Emergency Food Program,XAVIER MISSION INC,"46 West 16 StreetNew York, NY 10011",New York,10011,40.737961,-73.994179
-73.994974,40.725544,757,HRA Emergency Food Program,BRC Chemical Dependency Crisis Center,127-131 W 25th St.  New York NY 10001,New York,10012,40.725544,-73.994972
-73.994974,40.725544,758,HRA Emergency Food Program,BRC Reception,"324 Lafayette StreetNew York, NY 10012",New York,10012,40.725544,-73.994972
-74.003976,40.725619,759,HRA Emergency Food Program,God's Love We Deliver,"166 Avenue Of The Americas  New York, NY 10013",New York,10013,40.72562,-74.003975
-74.011616,40.718946,760,HRA Emergency Food Program,Borough of Manhattan Community College,"199 Chambers Street, Room S-230, New York, NY 10007",New York,10013,40.718945,-74.01162
-74.000339,40.732571,761,HRA Emergency Food Program,ST. JOSEPHS SOUP KITCHEN INCORPORATED,"371 6th Avenue, New York, NY, 10014",New York,10014,40.732571,-74.000336
-73.991236,40.726148,762,HRA Emergency Food Program,Project Renewal,"8 East 3rd Street  New York, NY 10014",New York,10014,40.726147,-73.991234
-73.981306,40.745377,763,HRA Emergency Food Program,GRAND CENTRAL NEIGHBORHOOD SOCIAL SERVICE CORP.,120 E 32 St.,New York,10016,40.745377,-73.981308
-73.994344,40.757482,764,HRA Emergency Food Program,"The Dwelling Place of N.Y., Inc.","409 W. 40th New York, NY 10018",New York,10018,40.757481,-73.994347
-73.984054,40.753128,765,HRA Emergency Food Program,GUTTMAN COMMUNITY COLLEGE CAMPUS PANTRY,50 W 40 St,New York,10018,40.753128,-73.984055
-74.000544,40.750253,766,HRA Emergency Food Program,New York City Relief,28 St between 9 and 10 Ave,New York,10018,40.750252,-74.000542
-73.949001,40.791712,767,HRA Emergency Food Program,New York City Relief,124 Street and Park Ave,New York,10018,40.791714,-73.948997
-73.997387,40.755509,768,HRA Emergency Food Program,MCCNY CHARITIES,"446 W. 36 St New York, NY 10018",New York,10018,40.755508,-73.997391
-73.994192,40.7574,769,HRA Emergency Food Program,RAUSCHENBUSCH METRO MINISTRIES INC. ,410 W 40 St,New York,10018,40.757401,-73.994194
-73.993564,40.753909,770,HRA Emergency Food Program,Praxis Housing Initiatives - Barbour Hotel,"330 West 36th StreetNew York, NY 10018",New York,10018,40.75391,-73.993561
-73.989818,40.755555,771,HRA Emergency Food Program,Travelers Hotel Safe Haven,274 West 40th Street Manhattan NY 10018,New York,10018,40.755554,-73.989815
-73.986853,40.76343,772,HRA Emergency Food Program,ST. PAUL'S HOUSE INC.,"335 W 51 St, New York, NY, 10019",New York,10019,40.763432,-73.986855
-73.9838,40.762011,773,HRA Emergency Food Program,Grand Central Food Program - 51st & Broadway,"SW Corner of 51st St. and Broadway New York, NY 10019",New York,10019,40.762012,-73.983803
-73.964737,40.772721,774,HRA Emergency Food Program,JAN HUS PRESBYTERIAN CHURCH/HOMELESS OUTREACH AND ADVOCACY PROGRAM,"921 Madison Ave, New York, NY, 10021",New York,10021,40.77272,-73.964737
-73.967392,40.772414,775,HRA Emergency Food Program,Grand Central Food Program - Central Park,"5th Ave. and 72nd St., New York, NY 10021",New York,10021,40.772415,-73.967392
-73.972917,40.757542,776,HRA Emergency Food Program,COALITION FOR THE HOMELESS,108 E 51 St  ,New York,10022,40.757542,-73.972916
-73.965317,40.761828,777,HRA Emergency Food Program,All Saints Episcopal Church,"230 E 60 St, New York, NY 10022",New York,10022,40.761829,-73.965317
-73.97362,40.76118,778,HRA Emergency Food Program,Grand Central Food Program - SONY Building,55th St. between Madison & 5th Ave.,New York,10022,40.761181,-73.973618
-73.970632,40.759869,779,HRA Emergency Food Program,CENTRAL SYNAGOGUE CARING COMMITTEE,652 Lexington Ave,New York,10022,40.759869,-73.970634
-73.980893,40.775761,780,HRA Emergency Food Program,CHRIST & ST. STEPHEN'S FOOD PROGRAM,120 W 69 St,New York,10023,40.775761,-73.980896
-73.983105,40.779242,781,HRA Emergency Food Program,NATIONAL COUNCIL OF JEWISH WOMEN,"241 W 72 St, New York, NY 10023",New York,10023,40.779243,-73.983109
-73.982473,40.77984,782,HRA Emergency Food Program,Rutgers Thursday Nighters,"236 W 73 St New York, NY 10024",New York,10023,40.779839,-73.982475
-73.977514,40.785367,783,HRA Emergency Food Program,Holy Trinity Church Breakfast Line,"213 W. 82nd St., New York, NY 10024",New York,10024,40.785366,-73.977516
-73.981245,40.782664,784,HRA Emergency Food Program,West End Collegiate Church,"245 W 77 St New York, NY 10024",New York,10024,40.782665,-73.981247
-73.977494,40.789358,785,HRA Emergency Food Program,ST. IGNATIUS EPISCOPAL CHURCH,552 West End Ave,New York,10024,40.789356,-73.977493
-73.977456,40.788908,786,HRA Emergency Food Program,Grand Central Food Program - 86th & West End,"86th St. and West End Ave., New York, NY 10024",New York,10024,40.788906,-73.977455
-73.9842,40.78561,787,HRA Emergency Food Program,Grand Central Food Program - 79th St. Boat Basin,"79th St & West Side Hwy, New York, NY 10024",New York,10024,40.78561,-73.9842
-73.977332,40.788671,788,HRA Emergency Food Program,WESTSIDE CAMPAIGN AGAINST HUNGER,"263 W 86 St, New York, NY, 10024",New York,10024,40.78867,-73.977333
-73.966593,40.801704,789,HRA Emergency Food Program,Mother's Kitchen at Ascension Church,"221 W 107th St, New York, NY 10025",New York,10025,40.801704,-73.966591
-73.971213,40.793539,790,HRA Emergency Food Program,HOLY NAME OF JESUS - ST. GREGORY THE GREAT,"207 W 95 St, New York, NY, 10025",New York,10025,40.793537,-73.971214
-73.965102,40.806822,791,HRA Emergency Food Program,BROADWAY COMMUNITY,"601 W 114th St, New York, NY, 10025",New York,10025,40.806824,-73.965103
-73.973084,40.792848,792,HRA Emergency Food Program,ADVENT LUTHERAN CHURCH,2504 Broadway,New York,10025,40.792847,-73.973083
-73.969586,40.796267,793,HRA Emergency Food Program,ST. MICHAEL'S CHURCH,"225 W 99th St, New York, NY, 10025",New York,10025,40.796268,-73.969589
-73.962506,40.804169,794,HRA Emergency Food Program,Grand Central Food Program - Cathedral of St. John the Divine,"112th St. & Amsterdam, New York, NY 10025",New York,10025,40.804169,-73.962509
-73.970707,40.794203,795,HRA Emergency Food Program,"Franciscan Community Center, Holy Name Church","207 W 96 St, New York, NY 10025",New York,10025,40.794205,-73.970711
-73.963135,40.80395,796,HRA Emergency Food Program,CATHEDRAL OF ST. JOHN THE DIVINE,1047 Amsterdam Ave,New York,10025,40.803951,-73.963135
-73.972864,40.792744,797,HRA Emergency Food Program,LSS/Advent Lutheran Church,"2504 Broadway New York, NY 10025",New York,10025,40.792744,-73.972862
-73.967921,40.803889,798,HRA Emergency Food Program,Praxis Housing Initiatives - Riverside Place Hotel,"312 West 109th StreetNew York, NY 10025",New York,10025,40.80389,-73.967918
-73.952813,40.802841,799,HRA Emergency Food Program,First Corinthian Baptist Church,"1912 Adam Clayton Powell, Jr. Blvd., New York, NY 10026",New York,10026,40.802841,-73.952812
-73.951915,40.804663,800,HRA Emergency Food Program,Cecil Hotel,206-210 W 118 St,New York,10026,40.804665,-73.951912
-73.954813,40.804178,801,HRA Emergency Food Program,FOOD BANK FOR NEW YORK CITY ,"252 W 116th St, New York, NY, 10026",New York,10026,40.804176,-73.954811
-73.950777,40.800542,802,HRA Emergency Food Program,PROJECT CREATE - ANTHONY HOUSE,"73 Lenox Ave, NY 10026",New York,10026,40.800541,-73.950775
-73.945503,40.810303,803,HRA Emergency Food Program,Metropolitan Baptist Church,"151 W 128 St, New York, NY, 10027",New York,10027,40.810303,-73.945503
-73.94882,40.80919,804,HRA Emergency Food Program,Safe Horizon Streetwork Project,"209 West 125th Street, 2nd Fl, New York, NY, 10027",New York,10027,40.809189,-73.948822
-73.947751,40.804686,805,HRA Emergency Food Program,MT. OLIVET BAPTIST CHURCH COMMUNITY MEAL PROGRAM,201 Lenox Ave,New York,10027,40.804688,-73.947754
-73.945496,40.809488,806,HRA Emergency Food Program,DEPARTMENT OF PROBATION MANHATTAN OFFICE,127 W 127 St,New York,10027,40.809486,-73.945496
-73.949433,40.80526,807,HRA Emergency Food Program,EMMAUS HOUSE INC,160 W 120 St,New York,10027,40.80526,-73.949432
-73.947461,40.810139,808,HRA Emergency Food Program,HARLEM DOWLING WEST SIDE CENTER/SPECIALIZED SERVICES,2139 Adam Clayton Powell Jr. Blvd,New York,10027,40.810139,-73.947464
-73.962701,40.811452,809,HRA Emergency Food Program,RIVERSIDE CHURCH FOOD PANTRY,"490 Riverside Dr, New York, NY 10027",New York,10027,40.811451,-73.9627
-73.946358,40.811689,810,HRA Emergency Food Program,SALEM UNITED METHODIST CHURCH,2190 Adam Clayton Powell Jr. Blvd,New York,10027,40.811687,-73.946358
-73.956305,40.81485,811,HRA Emergency Food Program,ST. MARY'S EPISCOPAL CHURCH FOOD PANTRY,"521 W 126 St, New York, NY, 10027",New York,10027,40.81485,-73.956306
-73.964589,40.807047,812,HRA Emergency Food Program,The Food Pantry at Columbia,"582 Lerner Hall, 2920 Broadway, New York, NY 10027",New York,10027,40.807049,-73.964592
-73.957852,40.779304,813,HRA Emergency Food Program,Park Ave Christian Church ,1010 Park Ave,New York,10028,40.779305,-73.957855
-73.94745,40.791868,814,HRA Emergency Food Program,ST. CECILIA'S PARISH SERVICES,125 E 105 St,New York,10029,40.791866,-73.947449
-73.94661,40.790684,815,HRA Emergency Food Program,JAN HUS PRESBYTERIAN CHURCH/HOMELESS OUTREACH AND ADVOCACY PROGRAM,161 E 104 St,New York,10029,40.790684,-73.946609
-73.936919,40.795741,816,HRA Emergency Food Program,LITTLE SISTERS OF THE ASSUMPTION FAMILY HEALTH SERVICE,333 E 115 St,New York,10029,40.795742,-73.93692
-73.949119,40.795966,817,HRA Emergency Food Program,NEW YORK COMMON PANTRY,"8 E 109 St,  New York, NY 10029",New York,10029,40.795967,-73.94912
-73.942506,40.816957,818,HRA Emergency Food Program,Iris House West Side,"2348 Adam Clayton Powell Blvd, New York, NY 10030 ",New York,10030,40.816956,-73.942505
-73.941612,40.819394,819,HRA Emergency Food Program,ST. CHARLES BORROMEO CHURCH,211 W 141 St,New York,10030,40.819393,-73.941612
-73.941662,40.819397,820,HRA Emergency Food Program,St. Charles Borromeo Food Pantry,211 West 141st St Manhattan NY 10030,New York,10030,40.819397,-73.941666
-73.947395,40.825507,821,HRA Emergency Food Program,UPPER MANHATTAN MENTAL HEALTH CENTER,"137 E 2nd St, NY, Ny 10009",New York,10031,40.825508,-73.947395
-73.94633,40.823821,822,HRA Emergency Food Program,CONVENT AVENUE BAPTIST CHURCH,425 W 144 St,New York,10031,40.823822,-73.946327
-73.94403,40.830105,823,HRA Emergency Food Program,FAMILY INTEGRATION MINISTRY FOOD PANTRY,1875 Amsterdam Ave,New York,10031,40.830105,-73.944031
-73.937964,40.818089,824,HRA Emergency Food Program,WEST HARLEM GROUP ASSISTANCE,"625-629 Lenox Ave, New York, NY, 10031",New York,10031,40.818089,-73.937965
-73.941966,40.831134,825,HRA Emergency Food Program,CITY HARVEST MOBILE MARKET - PRINCE HALL,Prince Hall Masonic Temple at 454 West 155th Street near the corner of St. Nicholas Avenue,New York,10032,40.831135,-73.941963
-73.941595,40.834304,826,HRA Emergency Food Program,COMMUNITY LEAGUE OF THE HEIGHTS,"511 W 157th St, New York, NY 10032",New York,10032,40.834305,-73.941597
-73.935308,40.848265,827,HRA Emergency Food Program,INTERNATIONAL PENTECOSTAL CHURCH,619 W 179 St,New York,10033,40.848267,-73.93531
-73.922873,40.864723,828,HRA Emergency Food Program,NARROW DOOR I.M.C.,161 Sherman Ave,New York,10034,40.864723,-73.922874
-73.92446,40.861686,829,HRA Emergency Food Program,CITY HARVEST MOBILE MARKET - DYCKMAN HOUSES,Nagle Avenue and 10th Avenue on Dyckman Street,New York,10034,40.861687,-73.924461
-73.93922,40.80465,830,HRA Emergency Food Program,The Relief Bus - Harlem,Park Ave. between 124th and 125th,New York,10035,40.804649,-73.939217
-73.936518,40.804005,831,HRA Emergency Food Program,THE SALVATION ARMY MANHATTAN CITADEL,175 E 125 St,New York,10035,40.804005,-73.936516
-73.937099,40.804249,832,HRA Emergency Food Program,Salvation Army Manhattan Citadel,"175 E 125 St, New York, NY 10035",New York,10035,40.804249,-73.937096
-73.937847,40.803567,833,HRA Emergency Food Program,Grand Central Food Program - Lexington & 124th,"Lexington Ave & 124th St,  New York, NY 10035",New York,10035,40.803566,-73.937843
-73.9433,40.802518,834,HRA Emergency Food Program,Beth-Hark Christian Counseling Center,"2-26 E 120 St, New York, NY 10035",New York,10035,40.802517,-73.943298
-73.937535,40.797347,835,HRA Emergency Food Program,Iris House East Side,"2271 2 Ave, New York, NY 10035",New York,10035,40.797348,-73.937538
-73.938267,40.798931,836,HRA Emergency Food Program,FRIENDLY HANDS MINISTRY INC,"229 E 118th St, New York, NY, 10035",New York,10035,40.798931,-73.938271
-73.941592,40.806428,837,HRA Emergency Food Program,HARVEST OF SOULS/HOLY GHOST,13-15 E 125 St  ,New York,10035,40.806427,-73.941589
-73.938585,40.799065,838,HRA Emergency Food Program,Columba Hall,"209 East 118th StreetNew York, NY 10035",New York,10035,40.799065,-73.938583
-73.93614,40.802141,839,HRA Emergency Food Program,Chambers Memorial Baptist Church/Love Offering,"219 East 123rd StreetNew York, NY 10035",New York,10035,40.802139,-73.936142
-73.928799,40.786761,840,HRA Emergency Food Program,Help USA - Clarke Thomas Men's Shelter,121 Hell Gate Circle,New York,10035,40.786762,-73.928802
-73.931656,40.786373,841,HRA Emergency Food Program,Help Supportive Employment Center,"1 Ward IslandNew York, NY 10035",New York,10035,40.786373,-73.931656
-73.931397,40.785494,842,HRA Emergency Food Program,Help USA: Keener Building,"64 Sunken Garden LoopWards Island, NY 10035",New York,10035,40.785496,-73.931396
-73.935818,40.802808,843,HRA Emergency Food Program,Grand Central Food Program,210 East 124th Street,New York,10035,40.802807,-73.935822
-73.937395,40.80019,844,HRA Emergency Food Program,"Beth-Hark Christian Counseling Center, Inc.",2-26 East 120th Street,New York,10035,40.80019,-73.937393
-73.988518,40.760032,845,HRA Emergency Food Program,St. Luke's Lutheran Church,308 W 46 St,New York,10036,40.760033,-73.988518
-73.990781,40.757658,846,HRA Emergency Food Program,HOLY CROSS FOOD SUPPLEMENT PROGRAM," 329 W 42 St, New York, NY 10036",New York,10036,40.757656,-73.990784
-73.991607,40.761355,847,HRA Emergency Food Program,ST. CLEMENTS FOOD PANTRY,423 W 46 St,New York,10036,40.761356,-73.991608
-73.939754,40.8156,848,HRA Emergency Food Program,Salvation Army Harlem Temple,"540 Lenox Ave, New York, NY 10037",New York,10037,40.815601,-73.939751
-73.939642,40.815417,849,HRA Emergency Food Program,Grand Central Food Program - Harlem Hospital,"137th St. and Lenox Ave., New York, NY 10037",New York,10037,40.815418,-73.939644
-73.939645,40.812702,850,HRA Emergency Food Program,Catholic Charities - Rusty Staub Central Harlem Food Pantry,"34 W 134 St, New York, NY 10037",New York,10037,40.812702,-73.939644
-73.93921,40.810613,851,HRA Emergency Food Program,Greater Central Baptist Church,2152-58 5 Ave,New York,10037,40.810612,-73.939209
-73.940834,40.811604,852,HRA Emergency Food Program,BETHEL AME CHURCH,"54-60 W 132 St, New York, NY",New York,10037,40.811604,-73.940834
-73.938342,40.815572,853,HRA Emergency Food Program,ST. MARK THE EVANGELIST CHURCH,"65 W 138 St, New York, NY, 10037",New York,10037,40.815571,-73.938339
-73.937982,40.826125,854,HRA Emergency Food Program,FATHER CREAVIN'S FOOD PANTRY,276 W 151 St,New York,10039,40.826126,-73.937981
-73.95858,40.775376,855,HRA Emergency Food Program,Unitarian Church of All Souls,"1157 Lexington Ave, New York, NY 10075",New York,10075,40.775375,-73.95858
-74.085027,40.646889,856,HRA Emergency Food Program,Saints Peter and Paul and Assumption,"53 St. Mark's Place Staten Island, NY 10304",Staten Island,10301,40.646889,-74.08503
-74.075159,40.63368,857,HRA Emergency Food Program,DEPARTMENT OF PROBATION STATEN ISLAND OFFICE,340 Bay St,Staten Island,10301,40.633678,-74.075157
-74.078466,40.64248,858,HRA Emergency Food Program,SKYLIGHT CENTER,307 St. Mark'S Pl,Staten Island,10301,40.642479,-74.078468
-74.087438,40.639015,859,HRA Emergency Food Program,Council Of Jewish Organizations Staten Island,"382 JERSEY STREETStaten Island, NY 10301",Staten Island,10301,40.639015,-74.08744
-74.134422,40.634927,860,HRA Emergency Food Program,Catholic Charities Mobile Food Pantry - Anderson Avenue,"120 Anderson Ave Staten Island, NY 10302",Staten Island,10302,40.634926,-74.134422
-74.132566,40.640347,861,HRA Emergency Food Program,"RESCUE MINISTRY\MINISTERIO RESCATE, INC.","2083 Richmond Terrace, Staten Island, NY 10302",Staten Island,10302,40.640347,-74.132568
-74.13296,40.62639,862,HRA Emergency Food Program,The Salvation Army: Port Richmond,"1295 Forest Ave Staten Island, NY 10302",Staten Island,10302,40.626389,-74.132957
-74.134166,40.640285,863,HRA Emergency Food Program,COMMUNITY HEALTH ACTION OF STATEN ISLAND,2134 Richmond Terrace,Staten Island,10302,40.640285,-74.134163
-74.13058,40.635928,864,HRA Emergency Food Program,Reach Out & Touch Ministries (Staten Island),"51 Cottage Place, Staten Island, NY 10302",Staten Island,10302,40.635929,-74.130577
-74.134887,40.633279,865,HRA Emergency Food Program,"New Direction Services, Inc.","1027 Post AvenueStaten Island, NY 10302",Staten Island,10302,40.633278,-74.134888
-74.165054,40.636424,866,HRA Emergency Food Program,CHRIST ABUNDANT LIFE MINISTRIES,121 Grandview Ave,Staten Island,10303,40.636425,-74.165054
-74.162903,40.633482,867,HRA Emergency Food Program,CITY HARVEST - MARINER'S HARBOR MOBILE MARKET,"Basketball court directly in front of the Senior Center located at 22 Roxbury Street, Staten Island",Staten Island,10303,40.633484,-74.162903
-74.07897,40.623409,868,HRA Emergency Food Program,STAPLETON U.A.M.E. CHURCH,"49 Tompkins Ave, Staten Island 10304",Staten Island,10304,40.623409,-74.078972
-74.076249,40.629093,869,HRA Emergency Food Program,"UNITED CHURCH OF PRAISE INTERNATIONAL MINISTRIES, INC","32 Sands St, SI, NY 10304",Staten Island,10304,40.629093,-74.076248
-74.092554,40.60499,870,HRA Emergency Food Program,CHRISTIAN PENTACOSTAL CHURCH,900 Richmond Rd,Staten Island,10304,40.604988,-74.092552
-74.080876,40.621163,871,HRA Emergency Food Program,CITY HARVEST - STAPLETON MOBILE MARKET,"75 Hill Street, in the Tennis Courts at Stapleton Houses",Staten Island,10304,40.621162,-74.080879
-74.086044,40.631433,872,HRA Emergency Food Program,OUR LADY OF GOOD COUNSEL CHURCH (STATEN ISLAND),"42 Austin Pl, Staten Island, NY, 10304",Staten Island,10304,40.631432,-74.086044
-74.082129,40.614571,873,HRA Emergency Food Program,Staten Island Liberian Community,"180 Park Hill Avenue L-CStaten Island, NY 10304",Staten Island,10304,40.614571,-74.08213
-74.22093,40.509084,874,HRA Emergency Food Program,ST. EDWARD FOOD PANTRY,6581 Hylan Blvd,Staten Island,10309,40.509083,-74.220932
-74.215029,40.528325,875,HRA Emergency Food Program,MESIVTHA OF STATEN ISLAND,1870 Drumgoole Road East,Staten Island,10309,40.528324,-74.215027
-74.117509,40.636266,876,HRA Emergency Food Program,West Brighton Residential Tenants Association,"240 Broadway, Apt 1h, Ststen Island, NY, 10310",Staten Island,10310,40.636265,-74.117508
-74.160728,40.539599,877,HRA Emergency Food Program,CALVARY ASSEMBLY OF GOD,4055 Richmond Ave,Staten Island,10312,40.5396,-74.160728
-74.125677,40.594454,878,HRA Emergency Food Program,JEWISH COMMUNITY CENTER OF STATEN ISLAND,"1466 Manor Rd, Staten Island, NY, 10314",Staten Island,10314,40.594456,-74.125679
-74.153335,40.608852,879,HRA Emergency Food Program,College of Staten Island Campus Pantry,2800 Victory Blvd,Staten Island,10314,40.608852,-74.153336
-73.913636,40.822684,880,HRA Emergency Food Program,THE SALVATION ARMY BRONX CITADEL,425 E 159 St,Bronx,10451,40.822685,-73.913635
-73.920289,40.822022,881,HRA Emergency Food Program,CITY HARVEST - MELROSE MOBILE MARKET,"286 E 156 Street, at the Classic Center",Bronx,10451,40.822021,-73.920288
-73.9244,40.816936,882,HRA Emergency Food Program,Grand Central Food Program - Lincoln Hospital,"Morris  Ave & 148th St., Bronx, NY 10451",Bronx,10451,40.816936,-73.9244
-73.925365,40.815789,883,HRA Emergency Food Program,MOMENTUM PROJECT HRC - HARM REDUCTION CENTER,226 E 144 St,Bronx,10451,40.815788,-73.925362
-73.92233,40.831578,884,HRA Emergency Food Program,MOMENTUM PROJECT @ CHURCH OF THE GOD OF PROPHECY,"85 E 165 St, Bronx, NY, 10452",Bronx,10452,40.831577,-73.922333
-73.926528,40.83519,885,HRA Emergency Food Program,WOODYCREST UNITED METHODIST CHURCH,89 W 166 St,Bronx,10452,40.83519,-73.926529
-73.924725,40.84168,886,HRA Emergency Food Program,THE COMMUNITY FOOD PANTRY,1363 Ogden Ave,Bronx,10452,40.841679,-73.924728
-73.929214,40.832944,887,HRA Emergency Food Program,Grand Central Food Program - 164th St. & Ogden,"NE corner of 164th St. & Ogden Ave., Bronx, NY 10452",Bronx,10452,40.832943,-73.929214
-73.919398,40.832627,888,HRA Emergency Food Program,Mid-Bronx Food Pantry,1125 Grand Concourse,Bronx,10452,40.832626,-73.919395
-73.918264,40.840342,889,HRA Emergency Food Program,Grand Central Food Program - 170th & Jerome,"170th St. & Jerome, Bronx, NY 10452",Bronx,10452,40.840343,-73.918266
-73.922921,40.838778,890,HRA Emergency Food Program,Tolentine Zeiser Community Life Center @ Sacred Heart,2345 University Ave. Bronx NY 10452,Bronx,10452,40.838779,-73.92292
-73.92995,40.831901,891,HRA Emergency Food Program,"Shout For Joy Baptist Church, Inc.","962 Ogden AvenueBronx, NY 10452",Bronx,10452,40.831902,-73.929947
-73.925714,40.839378,892,HRA Emergency Food Program,CCCS Alianza Division MOSAIC Beacon,"1257 Ogden AvenueBronx, NY 10452",Bronx,10452,40.839378,-73.925713
-73.920809,40.849231,893,HRA Emergency Food Program,WHOSOEVER WILL BAPTIST CHURCH,"1651 Popham Ave, Bronx, NY, 10453",Bronx,10453,40.849232,-73.920807
-73.900191,40.85752,894,HRA Emergency Food Program,New York City Relief,"132 W 14 St, NY, NY 10001",Bronx,10453,40.857521,-73.900192
-73.908741,40.853536,895,HRA Emergency Food Program,DAVIDSON COMMUNITY CENTER INC,2038 Davidson Ave,Bronx,10453,40.853535,-73.908745
-73.912872,40.857531,896,HRA Emergency Food Program,Bronx Community College,"Bronx Community College 2155 University Avenue - Loew Hall Rm125 New York, NY 10453",Bronx,10453,40.857533,-73.912872
-73.925346,40.809762,897,HRA Emergency Food Program,St. Jerome Community Food Pantry,330 E 138 St,Bronx,10454,40.809761,-73.925346
-73.915633,40.806047,898,HRA Emergency Food Program,ST. LUKES FOOD PANTRY,623 E 138 St,Bronx,10454,40.806046,-73.915634
-73.921266,40.811318,899,HRA Emergency Food Program,"ABRAHAM HOUSE, INC","340 Willis Ave Bronx, NY 10454",Bronx,10454,40.811317,-73.921265
-73.916461,40.808359,900,HRA Emergency Food Program,ST. ANN'S CHURCH OF MORRISANIA,295 St. Ann'S Ave,Bronx,10454,40.808357,-73.916458
-73.922499,40.813504,901,HRA Emergency Food Program,Abundant Life Tabernacle,"2692 3rd AvenueBronx, NY 10454",Bronx,10454,40.813503,-73.922501
